CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29349990,78644-89-0,0131427-8,,,IUPAC,"4-[(4-amino-1,2,5-oxadiazol-3-yl)-NNO-azoxy]-1,2,5-oxadiazol-3-amine"
29349990,78644-90-3,0131428-9,,,IUPAC,"4,4'-diazene-1,2-diylbis(1,2,5-oxadiazol-3-amine)"
29349990,132335-44-5,0131480-3,,,IUPAC-GEN1,(S)-3-(dimethylamino)-1-(thiophen-2-yl)propan-1-ol
29349990,102978-40-5,0131481-4,,,IUPAC,"4-ethyl-4-hydroxy-7,8-dihydro-1H-pyrano[3,4-f]indolizine-3,6,10(4H)-trione"
29349990,3159-07-7,0131483-6,,,IUPAC,"dibenzo[b,f][1,4]thiazepin-11(10H)-one"
29349990,132335-46-7,0131524-8,,,IUPAC,"(3S)-N,N-dimethyl-3-(naphthalen-1-yloxy)-3-(thiophen-2-yl)propan-1-amine"
29349990,1403828-58-9,0131525-9,,,IUPAC,"1-(1-{4-[2-(4-fluorophenyl)-1,3-dioxolan-2-yl]butyl}-1,2,3,6-tetrahydropyridin-4-yl)-1,3-dihydro-2H-benzimidazol-2-one"
29349990,753015-42-8,0131526-0,,,IUPAC,3-{(E)-2-[(3R)-pyrrolidin-3-yl]ethenyl}-5-(tetrahydro-2H-pyran-4-yloxy)pyridine
29349990,166964-09-6,0131527-1,,,IUPAC,"4-chloro-3-methyl-1,2-oxazol-5-amine"
29349990,59337-92-7,0131528-2,,,IUPAC,methyl 3-(chlorosulfonyl)thiophene-2-carboxylate
29349990,850140-72-6,0131535-1,,,INN,afatinib
29349990,451478-45-8,0131537-3,,,INN,cabiotraxetan
29349990,842133-18-0,0131538-4,,,INN,canagliflozin
29349990,849217-64-7,0131548-6,,,INN,foretinib
29349990,887375-26-0,0131554-4,,,INN,mapracorat
29349990,437742-34-2,0131555-5,,,INN,marizomib
29349990,893555-90-3,0131566-8,,,INN,revamilast
29349990,38640-92-5,0131567-9,,,INN,rintatolimod
29349990,865854-05-3,0131574-8,,,INN,tideglusib
29349990,475108-18-0,0131575-9,,,INN,tivozanib
29349990,885220-61-1,0131580-6,,,INN,verucerfont
29349990,158599-53-2,0131584-0,,,INN,zoleprodolol
29349990,850879-09-3,0132027-0,,,INN,amuvatinib
29349990,929622-08-2,0132032-7,,,INN,bavisant
29349990,491833-29-5,0132042-9,,,INN,eliglustat
29349990,1173755-55-9,0132045-2,,,INN,eteplirsen
29349990,1065019-70-6,0132055-4,,,INN,gataparsen
29349990,761423-87-4,0132061-2,,,INN,ipragliflozin
29349990,489427-17-0,0132064-5,,,INN,maraciclatide
29349990,173352-21-1,0132069-0,,,INN,fabomotizole
29349990,923287-50-7,0132072-5,,,INN,opicapone
29349990,910562-15-1,0132083-8,,,INN,simenepag
29349990,887936-68-7,0132090-7,,,INN,temanogrel
29349990,842131-33-3,0132095-2,,,INN,ulimorelin
29349990,851536-75-9,0132097-4,,,INN,umirolimus
29349990,442908-10-3,0132103-5,,,INN,vipadenant
29349990,618385-01-6,0132105-7,,,INN,vorapaxar
29349990,114625-74-0,0132197-7,,,IUPAC,"2,5-dihydroxy-5-methyl-3-(morpholin-4-yl)cyclopent-2-en-1-one"
29349990,87-31-0,0132212-9,,0074,IUPAC,"5,7-dinitro-1,2,3-benzoxadiazole"
29349990,12770-99-9,0132213-0,,,IUPAC,dibenzoxazepine
29349990,3568-94-3,0132267-4,,,IUPAC,"4-methyl-5-phenyl-4,5-dihydro-1,3-oxazol-2-amine"
29349990,60771-38-2,0132268-5,,,IUPAC,methyl 4-[phenyl(propanoyl)amino]-1-[2-(thiophen-2-yl)ethyl]piperidine-4-carboxylate
29349990,103963-66-2,0132269-6,,,IUPAC,N-phenyl-N-{1-[1-(thiophen-2-yl)propan-2-yl]piperidin-4-yl}propanamide
29349990,86052-04-2,0132270-9,,,IUPAC,N-{3-methyl-1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}-N-phenylpropanamide
29349990,529-92-0,0132384-8,,,IUPAC,"2-[2-(1,3-benzodioxol-5-yl)ethyl]-4-methoxyquinoline"
29349990,221054-46-2,0132385-9,,,IUPAC,"(2S)-2-[2-(1,3-benzodioxol-5-yl)ethyl]-1-methyl-1,2,3,4-tetrahydroquinoline"
29349990,904684-93-1,0132386-0,,,IUPAC,"(2R)-2-[2-(1,3-benzodioxol-5-yl)ethyl]-1-methyl-1,2,3,4-tetrahydroquinoline"
29349990,949459-18-1,0132387-1,,,IUPAC,"2-[2-(1,3-benzodioxol-5-yl)ethyl]-1-methyl-1,2,3,4-tetrahydroquinoline"
29349990,910562-18-4,0132483-0,,,INN,aganepag
29349990,751475-53-3,0132490-9,,,INN,atopaxar
29349990,1025097-10-2,0132494-3,,,INN,cadazolid
29349990,681492-22-8,0132498-7,,,INN,delamanid
29349990,1194508-25-2,0132499-8,,,INN,edivoxetine
29349990,439087-18-0,0132502-6,,,INN,elobixibat
29349990,956697-53-3,0132507-1,,,INN,sonidegib
29349990,898537-18-3,0132523-1,,,INN,luseogliflozin
29349990,940908-79-2,0132526-4,,,INN,mericitabine
29349990,937272-79-2,0132533-3,,,INN,pacritinib
29349990,635318-55-7,0132535-5,,,INN,pomaglumetad methionil
29349990,950769-58-1,0132539-9,,,INN,quizartinib
29349990,956385-05-0,0132613-2,,,INNM,pomaglumetad methionil hydrate
29349990,635318-07-9,0132614-3,,,COMMON,"(1R,4S,5S,6S)-4-{[N-(tert-butoxycarbonyl)-L-methionyl]amino}-2-thiabicyclo[3.1.0]hexane-4,6-dicarboxylic acid 2,2-dioxide, sodium salt"
29349990,635318-11-5,0132615-4,,,IUPAC,"(1R,4S,5S,6S)-4-amino-2-thiabicyclo[3.1.0]hexane-4,6-dicarboxylic acid 2,2-dioxide"
29349990,635317-62-3,0132616-5,,,IUPAC,"dimethyl (1R,4S,5S,6S)-4-amino-2-thiabicyclo[3.1.0]hexane-4,6-dicarboxylate 2,2-dioxide"
29349990,635702-67-9,0132617-6,,,IUPAC,"(1'S,4S,5'R,6'S)-2,5-dioxospiro[imidazolidine-4,2'-[4]thiabicyclo[3.1.0]hexane]-6'-carboxylic acid"
29349990,635318-10-4,0132618-7,,,IUPAC,"(1'S,4S,5'R,6'S)-2,5-dioxospiro[imidazolidine-4,2'-[4]thiabicyclo[3.1.0]hexane]-6'-carboxylic acid 4',4'-dioxide"
29349990,928768-71-2,0132619-8,,,COMMON,"DNA, d(P-thio)([2'-O-(2-methoxyethyl)]m5rU-[2'-O-(2-methoxyethyl)]rG-[2'-O-(2-methoxyethyl)]m5rU-[2'-O-(2-methoxyethyl)]rG-m5C-T-A-T-T-m5C-T-G-T-G-[2'-O-(2-methoxyethyl)]rA-[2'-O-(2-methoxyethyl)]rA-[2'-O-(2-methoxyethyl)]m5rU-[2'-O-(2-methoxyethyl)]m5rU), heptadecasodium salt"
29349990,1179819-25-0,0132620-1,,,IUPAC,6-[2-fluoro-4-({[2-(tetrahydro-2H-pyran-4-yl)ethyl]amino}methyl)phenoxy]pyridine-3-carboxamide hydrochloride
29349990,1197172-24-9,0132621-2,,,IUPAC,6-[2-fluoro-4-({[2-(tetrahydro-2H-pyran-4-yl)ethyl]amino}methyl)phenoxy]pyridine-3-carbonitrile hydrochloride
29349990,1194374-05-4,0132622-3,,,INNM,edivoxetine hydrochloride
29349990,1120335-14-9,0132623-4,,,IUPAC,[(2S)-4-benzylmorpholin-2-yl](tetrahydro-2H-pyran-4-yl)methanone methanesulfonate
29349990,1097939-06-4,0132624-5,,,IUPAC,"3-[4-(dibenzo[b,f][1,4]oxazepin-11-yl)piperazin-1-yl]-2,2-dimethylpropanoic acid phosphate"
29349990,910634-47-8,0132625-6,,,IUPAC,"tert-butyl ({(2R)-3-(2,2-dimethylpropanoyl)-5-[(2,2-dimethylpropanoyl)amino]-2-phenyl-2,3-dihydro-1,3,4-thiadiazol-2-yl}methyl)carbamate"
29349990,910788-86-2,0132626-7,,,IUPAC,"N-[(5R)-5-(aminomethyl)-4-(2,2-dimethylpropanoyl)-5-phenyl-4,5-dihydro-1,3,4-thiadiazol-2-yl]-2,2-dimethylpropanamide hydrochloride"
29349990,1057253-63-0,0132627-8,,,IUPAC,"methyl 3-[4-(dibenzo[b,f][1,4]oxazepin-11-yl)piperazin-1-yl]-2,2-dimethylpropanoate"
29349990,95093-95-1,0132628-9,,,IUPAC,4-[(2S)-oxiran-2-ylmethoxy]-9H-carbazole
29349990,745051-65-4,0132629-0,,,IUPAC,(2R)-2-[4-(cyclopropylsulfonyl)phenyl]-N-(pyrazin-2-yl)-3-(tetrahydro-2H-pyran-4-yl)propanamide
29349990,911222-45-2,0132630-3,,,INN,rabusertib
29349990,84163-13-3,0132631-4,,,IUPAC,"6-fluoro-3-(piperidin-4-yl)-1,2-benzoxazole monohydrochloride"
29349990,1211996-70-1,0132632-5,,,IUPAC,"(2R)-4-(morpholin-4-yl)-1-(phenylsulfanyl)butan-2-amine—(2R,3R)-2,3-dihydroxybutanedioic acid (1:1)"
29349990,801156-47-8,0132705-5,,,IUPAC,N-methyl-1-(thiophen-2-yl)propan-2-amine
29349990,103610-04-4,0132706-6,,,IUPAC,{1-[2-(morpholin-4-yl)ethyl]-1H-indol-3-yl}(naphthalen-1-yl)methanone
29349990,131543-22-1,0132707-7,,,IUPAC,"(R)-(+)-[2,3-dihydro-5-methyl-3-(4-morpholinylmethyl)pyrrolo[1,2,3-de]-1,4-benzoxazin-6-yl]-1-naphthalenylmethanone"
29349990,24622-60-4,0132728-2,,,IUPAC,"1-(3,4-methylenedioxyphenyl)-2-(1-pyrrolidinyl)-1-butanone hydrochloride (1:1)"
29349990,687603-66-3,0132729-3,,,IUPAC,"1-(1,3-benzodioxol-5-yl)-2-(pyrrolidin-1-yl)pentan-1-one"
29349990,783241-66-7,0132730-6,,,IUPAC,"1-(1,3-benzodioxol-5-yl)-2-(pyrrolidin-1-yl)propan-1-one"
29349990,131543-23-2,0132731-7,,,IUPAC,"(R)-(+)-[2,3-dihydro-5-methyl-3-(4-morpholinylmethyl)pyrrolo[1,2,3-de]-1,4-benzoxazin-6-yl]-1-naphthalenylmethanone methanesulfonate"
29349990,24698-57-5,0132735-1,,,IUPAC,"(RS)-1-(3,4-methylenedioxyphenyl)-2-(1-pyrrolidinyl)-1-propanone hydrochloride"
29349990,959716-29-1,0132751-1,,,INN,anivamersen
29349990,670220-88-9,0132763-5,,,INN,crenolanib
29349990,949100-39-4,0132769-1,,,INN,delcasertib
29349990,1051375-16-6,0132770-4,,,INN,dolutegravir
29349990,872599-83-2,0132772-6,,,INN,epelsiban
29349990,917393-39-6,0132789-5,,,INN,lorediplon
29349990,936727-05-8,0132790-8,,,INN,lumacaftor
29349990,497871-47-3,0132791-9,,,INN,lurbinectedin
29349990,908253-63-4,0132799-7,,,INN,nivocasan
29349990,890058-52-3,0132815-0,,,INN,sprifermin
29349990,1030377-33-3,0132816-1,,,INN,suvorexant
29349990,122188-02-7,0132841-2,,,IUPAC,"methyl (1,8-diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indol-1-yl)acetate"
29349990,111974-74-4,0132842-3,,,IUPAC,"11-(piperazin-1-yl)dibenzo[b,f][1,4]thiazepine dihydrochloride"
29349990,125971-95-1,0132843-4,,,IUPAC,"tert-butyl [(4R,6R)-6-{2-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-(propan-2-yl)-1H-pyrrol-1-yl]ethyl}-2,2-dimethyl-1,3-dioxan-4-yl]acetate"
29349990,144750-42-5,0132877-4,,,IUPAC,"(2S)-(2-chlorophenyl)(6,7-dihydrothieno[3,2-c]pyridin-5(4H)-yl)ethanoic acid hydrochloride"
29349990,864743-41-9,0132878-5,,,IUPAC,"propan-2-ol—2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine (1:2) dihydrate"
29349990,1266664-66-7,0132879-6,,,IUPAC,"(7R)-4-(5-chloro-1,3-benzoxazol-2-yl)-7-methyl-1,4-diazepan-1-ium chloride"
29349990,144171-61-9,0133477-6,,,IUPAC,"methyl 7-chloro-2-{(methoxycarbonyl)[4-(trifluoromethoxy)phenyl]carbamoyl}-2,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a(3H)-carboxylate"
29349990,1672-88-4,0133478-7,,,IUPAC,"1-{[-3-(5-nitrofuran-2-yl)prop-2-en-1-ylidene]amino}imidazolidine-2,4-dione"
29349990,1337968-84-9,0133486-7,,,INN,bamosiran
29349990,913611-97-9,0133487-8,,,INN,brexpiprazole
29349990,944396-07-0,0133488-9,,,INN,buparlisib
29349990,1251830-50-8,0133493-6,,,INN,drisapersen
29349990,210829-30-4,0133497-0,,,INN,gemcitabine elaidate
29349990,160359-68-2,0133502-0,,,INN,naltalimide
29349990,676501-25-0,0133504-2,,,INN,ondelopran
29349990,1228284-45-4,0133511-1,,,INN,radavirsen
29349990,168828-58-8,0133524-6,,,INN,sutezolid
29349990,899805-25-5,0133525-7,,,INN,tanzisertib
29349990,174671-46-6,0133526-8,,,INN,tavaborole
29349990,439085-51-5,0133534-8,,,INN,vapendavir
29349990,865433-00-7,0133539-3,,,INN,aladorian
29349990,676500-67-7,0133547-3,,,INN,bevenopran
29349990,863513-91-1,0133552-0,,,INN,cebranopadol
29349990,254433-51-7,0133565-5,,,INN,ensereptide
29349990,864731-61-3,0133573-5,,,INN,fluralaner
29349990,1025967-78-5,0133584-8,,,INN,lifitegrast
29349990,1026785-55-6,0133587-1,,,INN,lomibuvir
29349990,1056634-68-4,0133589-3,,,INN,momelotinib
29349990,737789-87-6,0133603-4,,,INN,relugolix
29349990,871108-05-3,0133614-7,,,INN,trabodenoson
29349990,872728-84-2,0133640-9,,,IUPAC,"ethyl N-{[1-methyl-2-({[4-(5-oxo-4,5-dihydro-1,2,4-oxadiazol-3-yl)phenyl]amino}methyl)-1H-benzimidazol-5-yl]carbonyl}-N-pyridin-2-yl-β-alaninate"
29349990,953030-84-7,0133732-2,,,ISO,buprofezin
29349990,273404-37-8,0133744-6,,,INN,belnacasan
29349990,1093861-60-9,0133747-9,,,INN,afoxolaner
29349990,1154028-82-6,0133748-0,,,INN,molidustat
29349990,1032568-63-0,0133753-7,,,INN,copanlisib
29349990,1227939-82-3,0133754-8,,,INN,ilorasertib
29349990,1027099-03-1,0133757-1,,,INN,tomicorat
29349990,219984-49-3,0133758-2,,,INN,revexepride
29349990,1080028-80-3,0133760-6,,,INN,zamicastat
29349990,747412-49-3,0133761-7,,,INN,luminespib
29349990,1256580-46-7,0133763-9,,,INN,alectinib
29349990,844873-47-8,0133765-1,,,INN,evodenoson
29349990,1206161-97-8,0133766-2,,,INN,filgotinib
29349990,1047644-62-1,0133768-4,,,INN,afuresertib
29349990,1229236-86-5,0133770-8,,,INN,gandotinib
29349990,1190307-88-0,0133774-2,,,INN,sofosbuvir
29349990,1032754-93-0,0133807-4,,,INN,apitolisib
29349990,1004-14-4,0133940-8,,,IUPAC,4-(propan-2-yl)morpholine
29349990,1026785-65-8,0134071-2,,,IUPAC,"methyl 3-{1,4-dioxaspiro[4.5]dec-8-yl[(trans-4-methylcyclohexyl)carbonyl]amino}-5-iodothiophene-2-carboxylate"
29349990,97503-12-3,0134090-5,,,IUPAC,"5-[(7-methyloctyl)disulfanyl]-1,3,4-thiadiazole-2(3H)-thione"
29349990,867164-54-3,0135978-0,,,IUPAC,"2-phenyl-7-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline"
29349990,906673-24-3,0136002-7,,,INN,crisaborole
29349990,817586-35-9,0136024-3,,,IUPAC,"hydroxy(4-hydroxy-1-benzothiophen-7-yl)acetic acid—N,N-dibutylbutan-1-amine (1:1)"
29349990,849150-53-4,0136025-4,,,IUPAC,"methyl (2Z)-2-methoxy-3-{4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]-1-benzothiophen-7-yl}prop-2-enoate"
29349990,849150-55-6,0136028-7,,,IUPAC,"(2Z)-2-methoxy-3-{4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]-1-benzothiophen-7-yl}prop-2-enoic acid"
29349990,118854-48-1,0136029-8,,,IUPAC,"propan-2-yl 4-hydroxy-2-methyl-2H-1,2-benzothiazine-3-carboxylate 1,1-dioxide"
29349990,878141-96-9,0136035-6,,,IUPAC,4-(2-{[5-methyl-1-(naphthalen-2-yl)-1H-pyrazol-3-yl]oxy}ethyl)morpholine
29349990,126586-91-2,0136036-7,,,IUPAC,"ethyl (2S)-2-{[(4S)-2,5-dioxo-4-{4-[(trifluoroacetyl)amino]butyl}tetrahydrofuran-3-yl]amino}-4-phenylbutanoate"
29349990,841290-80-0,0136038-9,,,IUPAC,"6-({5-fluoro-2-[(3,4,5-trimethoxyphenyl)amino]pyrimidin-4-yl}amino)-2,2-dimethyl-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one"
29349990,1206102-11-5,0136054-9,,,IUPAC,"(4R,12aS)-7-(benzyloxy)-N-(2,4-difluorobenzyl)-4-methyl-6,8-dioxo-3,4,6,8,12,12a-hexahydro-2H-pyrido[1',2':4,5]pyrazino[2,1-b][1,3]oxazine-9-carboxamide"
29349990,820957-43-5,0136065-2,,,IUPAC,"2-[(2R,5R)-2-[(2S)-butan-2-yl]-5-(2,3-dihydro-1H-inden-2-yl)-3,6-dioxopiperazin-1-yl]-N-(2-hydroxyphenyl)-2-(2-methyl-1,3-oxazol-4-yl)acetamide"
29349990,113732-84-6,0136069-6,,,IUPAC,"2-methyl-1,3-oxazole-4-carbaldehyde"
29349990,1245603-92-2,0136070-9,,,IUPAC,"N,N-dimethyl-5-({2-methyl-6-[(5-methylpyrazin-2-yl)carbamoyl]-1-benzofuran-4-yl}oxy)pyrimidine-2-carboxamide"
29349990,1047645-82-8,0136071-0,,,INNM,afuresertib hydrochloride
29349990,1047645-80-6,0136078-7,,,IUPAC,"5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-N-[(2S)-1-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)-3-(3-fluorophenyl)propan-2-yl]thiophene-2-carboxamide"
29349990,1047630-61-4,0136082-3,,,IUPAC,5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)thiophene-2-carboxylic acid
29349990,817204-32-3,0136083-4,,,IUPAC,"N-benzoyl-3',5'-di-O-benzoyl-2'-deoxy-2'-fluoro-2'-methylcytidine"
29349990,1047630-55-6,0136085-6,,,IUPAC,5-chloro-4-(1-methyl-1H-pyrazol-5-yl)thiophene-2-carboxylic acid
29349990,817204-33-4,0136086-7,,,IUPAC,2'-deoxy-2'-fluoro-2'-methylcytidine
29349990,1112262-60-8,0136087-8,,,IUPAC,"2-{2-[(2S,4R,6R)-4,6-dihydroxytetrahydro-2H-pyran-2-yl]ethyl}-1H-isoindole-1,3(2H)-dione"
29349990,926319-53-1,0136096-9,,,IUPAC,"6-(benzyloxy)-8-(bromoacetyl)-2H-1,4-benzoxazin-3(4H)-one"
29349990,1235407-57-4,0136107-5,,,IUPAC,4-chloro-2-[3-nitro-1-(tetrahydro-2H-pyran-2-yl)-1H-pyrazol-4-yl]phenol
29349990,1332352-39-2,0136116-6,,,IUPAC,[(2S)-4-benzylmorpholin-2-yl](morpholin-4-yl)methanone methanesulfonate
29349990,1256589-74-8,0136119-9,,,INNM,alectinib hydrochloride
29349990,720720-96-7,0136121-3,,,IUPAC,"5-methyl-4,5,6,7-tetrahydro[1,3]thiazolo[5,4-c]pyridine-2-carboxylic acid hydrochloride"
29349990,960299-44-9,0136160-0,,,IUPAC,4-(2-fluoro-4-nitrophenoxy)-6-methoxy-7-[3-(morpholin-4-yl)propoxy]quinoline
29349990,205448-32-4,0136161-1,,,IUPAC,4-chloro-6-methoxy-7-[3-(morpholin-4-yl)propoxy]quinoline
29349990,112726-66-6,0136180-4,,,IUPAC,1-[1-(1-benzothiophen-2-yl)cyclohexyl]piperidine
29349990,133438-58-1,0136184-8,,,IUPAC,(4-methylnaphthalen-1-yl){1-[2-(morpholin-4-yl)ethyl]-1H-indol-3-yl}methanone
29349990,784985-33-7,0136324-2,,,IUPAC,"1-(1,3-benzodioxol-5-yl)-2-(pyrrolidin-1-yl)butan-1-one"
29349990,86672-58-4,0136370-8,,,IUPAC,"6-methyl-2-[(4-methylphenyl)amino]-4H-3,1-benzoxazin-4-one"
29349990,895155-57-4,0136377-5,,,IUPAC,"[1-(tetrahydro-2H-pyran-4-ylmethyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)methanone"
29349990,30433-93-3,0136407-4,,,IUPAC,1-(thiophen-2-yl)propan-2-amine
29349990,895155-26-7,0136426-7,,,IUPAC,"{1-[2-(morpholin-4-yl)ethyl]-1H-indol-3-yl}(2,2,3,3-tetramethylcyclopropyl)methanone"
29349990,0-00-0,0136547-5,,,IUPAC,"(2S,3S)-3,4-dimethyl-2-(4-methylphenyl)morpholine"
29349990,1445569-01-6,0136549-7,,,IUPAC,"4-methyl-5-(4-methylphenyl)-4,5-dihydro-1,3-oxazol-2-amine"
29349990,7464-94-0,0136626-3,,,IUPAC,N-methyl-1-(thiophen-2-yl)propan-2-amine hydrochloride
29349990,223580-51-6,0137057-6,,,ISO,tiadinil
29349990,639826-16-7,0137087-2,,,IUPAC,"3-[(2,5-dichloro-4-ethoxybenzyl)sulfonyl]-5,5-dimethyl-4,5-dihydro-1,2-oxazole"
29349990,403640-27-7,0137103-5,,,IUPAC,"5-{[(2,6-difluorobenzyl)oxy]methyl}-5-methyl-3-(3-methylthiophen-2-yl)-4,5-dihydro-1,2-oxazole"
29349990,62303-19-9,0137107-9,,,IUPAC,"N'-(1,3-dithiolan-2-ylidene)benzohydrazide"
29349990,847749-37-5,0137111-5,,,IUPAC,"3-[5-(4-chlorophenyl)-2,3-dimethyl-1,2-oxazolidin-3-yl]pyridine"
29349990,499231-24-2,0137118-2,,,ISO,cyclopyrimorate
29349990,915972-17-7,0137135-3,,,IUPAC,"[(3S,4R,4aR,6S,6aS,12R,12aS,12bS)-3-[(cyclopropylcarbonyl)oxy]-6,12-dihydroxy-4,6a,12b-trimethyl-11-oxo-9-(pyridin-3-yl)-1,3,4,4a,5,6,6a,12,12a,12b-decahydro-2H,11H-benzo[f]pyrano[4,3-b]chromen-4-yl]methyl cyclopropanecarboxylate"
29349990,79319-85-0,0137142-2,,,IUPAC,"5,5'-(methanediyldiimino)bis(1,3,4-thiadiazole-2(3H)-thione)"
29349990,23526-02-5,0137163-7,,,IUPAC,"(2R,3S,4S,5S)-2-{[(2R,3R,4R,5S,6R)-5-{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methoxy}-3,4-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}-3,5-dihydroxy-4-(phosphonooxy)hexanedioic acid"
29349990,26419-73-8,0137164-8,,,IUPAC,"({[(2,4-dimethyl-1,3-dithiolan-2-yl)methylidene]amino}oxy)(methylamino)methanone"
29349990,951659-40-8,0137193-3,,,IUPAC,"4-{[(6-chloropyridin-3-yl)methyl](2,2-difluoroethyl)amino}furan-2(5H)-one"
29349990,1002331-21-6,0137203-8,,,INN,apatorsen
29349990,634907-30-5,0137207-2,,,INN,censavudine
29349990,1370468-36-2,0137211-8,,,INN,elbasvir
29349990,1229208-44-9,0137213-0,,,INN,entospletinib
29349990,1369852-71-0,0137223-2,,,INN,lotilaner
29349990,187235-37-6,0137226-5,,,INN,pretomanid
29349990,661472-41-9,0137227-6,,,INN,relamorelin
29349990,1312547-19-5,0137229-8,,,INN,samatasvir
29349990,1350717-96-2,0137243-6,,,INN,cimaglermin alfa
29349990,1159600-41-5,0137258-3,,,INN,basmisanil
29349990,1259933-16-8,0137262-9,,,INN,funapide
29349990,1377049-84-7,0137293-6,,,INN,velpatasvir
29349990,1197160-78-3,0137295-8,,,INN,gedatolisib
29349990,1047634-65-0,0137296-9,,,INN,uprosertib
29349990,639489-84-2,0137297-0,,,INN,bradanicline
29349990,550999-75-2,0137298-1,,,INN,encenicline
29349990,937263-43-9,0137301-9,,,INN,tucatinib
29349990,870094-26-1,0137306-4,,,INN,asvasiran
29349990,1239011-83-6,0137324-6,,,INN,mibenratide
29349990,1443994-46-4,0137325-7,,,INN,mongersen
29349990,1438322-82-7,0137331-5,,,INN,revusiran
29349990,1398609-39-6,0137339-3,,,INN,sarolaner
29349990,1029939-86-3,0137346-2,,,INN,artefenomel
29349990,885060-09-3,0137360-0,,,INN,filanesib
29349990,1357348-09-4,0137362-2,,,INN,lexanopadol
29349990,391920-32-4,0137364-4,,,INN,lubabegron
29349990,920113-02-6,0137377-9,,,INN,riviciclib
29349990,1282512-48-4,0137382-6,,,INN,taselisib
29349990,1000023-04-0,0137390-6,,,INN,voruciclib
29349990,1420706-45-1,0137412-5,,,INN,patisiran
29349990,246539-15-1,0140537-4,,,INN,nebotermin
29349990,146659-78-1,0140600-4,,,ISOM,polyoxorim-zinc
29349990,257-07-8,0140620-8,,,IUPAC,"dibenzo[b,f][1,4]oxazepine"
29349990,5299-64-9,0140625-3,,,IUPAC,1-(morpholin-4-yl)nonan-1-one
29349990,1258984-36-9,0140799-4,,,INN,nusinersen
29349990,1051366-32-5,0140826-0,,,INN,balixafortide
29349990,1443211-72-0,0140830-6,,,INN,eleclazine
29349990,1093643-37-8,0140832-8,,,INN,epetraborole
29349990,1075236-89-3,0140836-2,,,INN,gepotidacin
29349990,1254053-43-4,0140837-3,,,INN,gilteritinib
29349990,1152107-25-9,0140841-9,,,INN,lanopepden
29349990,1218778-89-2,0140843-1,,,INN,lavamilast
29349990,228113-66-4,0140844-2,,,INN,maralixibat chloride
29349990,1026134-63-3,0140848-6,,,INN,nelonicline
29349990,1306760-87-1,0140850-0,,,INN,ozanimod
29349990,1380288-87-8,0140852-2,,,INN,pinometostat
29349990,1314795-11-3,0140853-3,,,INN,radalbuvir
29349990,1224844-38-5,0140857-7,,,INN,sapanisertib
29349990,920014-72-8,0140859-9,,,INN,setmelanotide
29349990,1403254-99-8,0140862-4,,,INN,tazemetostat
29349990,1414854-42-4,0140866-8,,,INN,verosudil
29349990,1286770-55-5,0140867-9,,,INN,verubecestat
29349990,53404-60-7,0141002-2,,,IUPAC,"(3,5-dimethyl-6-thioxo-1,3,5-thiadiazinan-2-yl)sodium"
29349990,63676-22-2,0143033-7,,,IUPAC,2-(4-hydroxyphenyl)-1-benzothiophene-6-ol
29349990,73390-13-3,0143192-1,,,IUPAC,"4-benzyl 3-(pentachlorophenyl) (3S)-thiomorpholine-3,4-dicarboxylate"
29349990,176110-81-9,0143270-8,,,IUPAC,"sodium 5-[(3R)-1,2-dithiolan-3-yl]pentanoate"
29349990,730963-36-7,0143274-2,,,IUPAC,"rel-4-{3-[(3aS,4S,5R,6R,7R,7aR)-5-(acetyloxy)-6-hydroxy-1,3-dioxooctahydro-2H-4,7-epoxyisoindol-2-yl]propoxy}-4-oxobutanoic acid"
29349990,223499-30-7,0143281-1,,,IUPAC,"N-{4-[3,5-bis(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}-4-methyl-1,2,3-thiadiazole-5-carboxamide"
29349990,63700-19-6,0143340-5,,,COMMON,uridine 5'-diphosphoglucuronic acid trisodium salt
29349990,352232-17-8,0143457-7,,,IUPAC,"11-[4-(2-chloroethyl)piperazin-1-yl]dibenzo[b,f][1,4]thiazepine"
29349990,51997-51-4,0143460-2,,,IUPAC,4-(oxiran-2-ylmethoxy)-9H-carbazole
29349990,591773-92-1,0143462-4,,,IUPAC,10-(biphenyl-4-yl)-9-oxo-2-(propan-2-yl)-9H-thioxanthenium hexafluorophosphate
